Smic5303 SmicGene5303	ko00514 O-Mannosyl glycan biosynthesis
Smic32532 SmicGene32532	ko04010 MAPK signaling pathway
Smic6523 SmicGene6523	ko04810 Regulation of actin cytoskeleton;ko05130 Pathogenic Escherichia coli infection;ko04666 Fc gamma R-mediated phagocytosis
Smic37357 SmicGene37357	ko04722 Neurotrophin signaling pathway
Smic31246 SmicGene31246	ko00061 Fatty acid biosynthesis
Smic33767 SmicGene33767	ko00380 Tryptophan metabolism
Smic19821 SmicGene19821	ko00310 Lysine degradation;ko00780 Biotin metabolism
Smic15230 SmicGene15230	ko00195 Photosynthesis
Smic41483 SmicGene41483	ko04310 Wnt signaling pathway
Smic17990 SmicGene17990	ko04070 Phosphatidylinositol signaling system;ko04810 Regulation of actin cytoskeleton;ko04144 Endocytosis;ko04666 Fc gamma R-mediated phagocytosis;ko00562 Inositol phosphate metabolism
Smic31345 SmicGene31345	ko00260 Glycine, serine and threonine metabolism
Smic27767 SmicGene27767	ko02010 ABC transporters
Smic42081 SmicGene42081	ko00230 Purine metabolism
Smic36250 SmicGene36250	ko04621 NOD-like receptor signaling pathway;ko05120 Epithelial cell signaling in Helicobacter pylori infection
Smic7288 SmicGene7288	ko04120 Ubiquitin mediated proteolysis
Smic3677 SmicGene3677	ko00310 Lysine degradation;ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01070 Biosynthesis of plant hormones;ko00020 Citrate cycle (TCA cycle);ko00380 Tryptophan metabolism;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko01061 Biosynthesis of phenylpropanoids;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
Smic22266 SmicGene22266	ko05200 Pathways in cancer;ko05219 Bladder cancer
Smic40741 SmicGene40741	ko03022 Basal transcription factors;ko05016 Huntington's disease
Smic9546 SmicGene9546	ko00260 Glycine, serine and threonine metabolism
Smic36792 SmicGene36792	ko04120 Ubiquitin mediated proteolysis
Smic11554 SmicGene11554	ko00520 Amino sugar and nucleotide sugar metabolism
Smic5728 SmicGene5728	ko04120 Ubiquitin mediated proteolysis
Smic17472 SmicGene17472	ko05012 Parkinson's disease;ko04120 Ubiquitin mediated proteolysis
Smic23774 SmicGene23774	ko03030 DNA replication;ko04110 Cell cycle;ko04113 Meiosis - yeast;ko04111 Cell cycle - yeast
Smic32302 SmicGene32302	ko05216 Thyroid cancer;ko04912 GnRH signaling pathway;ko04722 Neurotrophin signaling pathway;ko04810 Regulation of actin cytoskeleton;ko04650 Natural killer cell mediated cytotoxicity;ko05219 Bladder cancer;ko04930 Type II diabetes mellitus;ko04320 Dorso-ventral axis formation;ko04666 Fc gamma R-mediated phagocytosis;ko05212 Pancreatic cancer;ko04270 Vascular smooth muscle contraction;ko05200 Pathways in cancer;ko04620 Toll-like receptor signaling pathway;ko04730 Long-term depression;ko04914 Progesterone-mediated oocyte maturation;ko05210 Colorectal cancer;ko05220 Chronic myeloid leukemia;ko05214 Glioma;ko04520 Adherens junction;ko05223 Non-small cell lung cancer;ko04916 Melanogenesis;ko04062 Chemokine signaling pathway;ko04510 Focal adhesion;ko04350 TGF-beta signaling pathway;ko04621 NOD-like receptor signaling pathway;ko04370 VEGF signaling pathway;ko04540 Gap junction;ko04960 Aldosterone-regulated sodium reabsorption;ko04013 MAPK signaling pathway - fly;ko05215 Prostate cancer;ko04114 Oocyte meiosis;ko05010 Alzheimer's disease;ko04360 Axon guidance;ko05020 Prion diseases;ko04720 Long-term potentiation;ko05211 Renal cell carcinoma;ko04660 T cell receptor signaling pathway;ko05218 Melanoma;ko04664 Fc epsilon RI signaling pathway;ko05213 Endometrial cancer;ko04662 B cell receptor signaling pathway;ko05221 Acute myeloid leukemia;ko04012 ErbB signaling pathway;ko04150 mTOR signaling pathway;ko04910 Insulin signaling pathway;ko04010 MAPK signaling pathway
Smic17501 SmicGene17501	ko00740 Riboflavin metabolism;ko00361 gamma-Hexachlorocyclohexane degradation
Smic19924 SmicGene19924	ko05016 Huntington's disease
Smic24963 SmicGene24963	ko00510 N-Glycan biosynthesis
Smic2532 SmicGene2532	ko04670 Leukocyte transendothelial migration
Smic40160 SmicGene40160	ko00380 Tryptophan metabolism;ko00361 gamma-Hexachlorocyclohexane degradation;ko00071 Fatty acid metabolism
Smic16766 SmicGene16766	ko00310 Lysine degradation;ko00930 Caprolactam degradation;ko00071 Fatty acid metabolism;ko00903 Limonene and pinene degradation;ko00280 Valine, leucine and isoleucine degradation;ko00380 Tryptophan metabolism;ko00632 Benzoate degradation via CoA ligation;ko00281 Geraniol degradation;ko00410 beta-Alanine metabolism;ko00640 Propanoate metabolism;ko00650 Butanoate metabolism
Smic43245 SmicGene43245	ko00280 Valine, leucine and isoleucine degradation
Smic39596 SmicGene39596	ko00983 Drug metabolism - other enzymes
Smic30540 SmicGene30540	ko00904 Diterpenoid biosynthesis
Smic13902 SmicGene13902	ko00500 Starch and sucrose metabolism;ko00460 Cyanoamino acid metabolism;ko00940 Phenylpropanoid biosynthesis
Smic15125 SmicGene15125	ko03410 Base excision repair;ko00230 Purine metabolism;ko03030 DNA replication;ko00240 Pyrimidine metabolism;ko03420 Nucleotide excision repair
Smic32678 SmicGene32678	ko00903 Limonene and pinene degradation;ko00626 Naphthalene and anthracene degradation;ko00945 Stilbenoid, diarylheptanoid and gingerol biosynthesis;ko00361 gamma-Hexachlorocyclohexane degradation
Smic27011 SmicGene27011	ko00250 Alanine, aspartate and glutamate metabolism;ko00910 Nitrogen metabolism
Smic24993 SmicGene24993	ko00980 Metabolism of xenobiotics by cytochrome P450;ko00480 Glutathione metabolism;ko00982 Drug metabolism - cytochrome P450
Smic8601 SmicGene8601	ko00310 Lysine degradation;ko00780 Biotin metabolism
Smic14095 SmicGene14095	ko03040 Spliceosome
Smic10173 SmicGene10173	ko00061 Fatty acid biosynthesis;ko01040 Biosynthesis of unsaturated fatty acids
Smic27802 SmicGene27802	ko00230 Purine metabolism
Smic33619 SmicGene33619	ko03410 Base excision repair
Smic688 SmicGene688	ko00965 Betalain biosynthesis;ko00350 Tyrosine metabolism;ko00140 Steroid hormone biosynthesis
Smic35992 SmicGene35992	ko04070 Phosphatidylinositol signaling system;ko04115 p53 signaling pathway;ko05213 Endometrial cancer;ko00562 Inositol phosphate metabolism;ko05215 Prostate cancer;ko04510 Focal adhesion;ko05200 Pathways in cancer;ko05222 Small cell lung cancer;ko04530 Tight junction;ko05218 Melanoma;ko05214 Glioma
Smic311 SmicGene311	ko04621 NOD-like receptor signaling pathway;ko05120 Epithelial cell signaling in Helicobacter pylori infection
Smic12271 SmicGene12271	ko04142 Lysosome
Smic21345 SmicGene21345	ko00052 Galactose metabolism;ko00520 Amino sugar and nucleotide sugar metabolism
Smic14354 SmicGene14354	ko00270 Cysteine and methionine metabolism;ko00450 Selenoamino acid metabolism;ko00920 Sulfur metabolism
Smic7531 SmicGene7531	ko00920 Sulfur metabolism
Smic36052 SmicGene36052	ko00030 Pentose phosphate pathway;ko00500 Starch and sucrose metabolism;ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01070 Biosynthesis of plant hormones;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko00010 Glycolysis / Gluconeogenesis;ko01061 Biosynthesis of phenylpropanoids;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko01062 Biosynthesis of terpenoids and steroids;ko00520 Amino sugar and nucleotide sugar metabolism;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
Smic6390 SmicGene6390	ko04142 Lysosome
Smic20058 SmicGene20058	ko05130 Pathogenic Escherichia coli infection
Smic36519 SmicGene36519	ko04621 NOD-like receptor signaling pathway;ko05120 Epithelial cell signaling in Helicobacter pylori infection
Smic10930 SmicGene10930	ko00230 Purine metabolism;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko00983 Drug metabolism - other enzymes
Smic15129 SmicGene15129	ko00740 Riboflavin metabolism;ko00361 gamma-Hexachlorocyclohexane degradation
Smic14807 SmicGene14807	ko00740 Riboflavin metabolism;ko00361 gamma-Hexachlorocyclohexane degradation
Smic1413 SmicGene1413	ko00061 Fatty acid biosynthesis;ko01040 Biosynthesis of unsaturated fatty acids
Smic26734 SmicGene26734	ko00740 Riboflavin metabolism;ko00361 gamma-Hexachlorocyclohexane degradation
Smic23319 SmicGene23319	ko04340 Hedgehog signaling pathway
Smic15794 SmicGene15794	ko04120 Ubiquitin mediated proteolysis
Smic32965 SmicGene32965	ko03018 RNA degradation
Smic10020 SmicGene10020	ko00100 Steroid biosynthesis;ko01070 Biosynthesis of plant hormones;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
Smic23976 SmicGene23976	ko04120 Ubiquitin mediated proteolysis
Smic475 SmicGene475	ko04621 NOD-like receptor signaling pathway
Smic36138 SmicGene36138	ko00450 Selenoamino acid metabolism;ko00626 Naphthalene and anthracene degradation;ko00350 Tyrosine metabolism;ko00340 Histidine metabolism
Smic43278 SmicGene43278	ko04114 Oocyte meiosis;ko04110 Cell cycle;ko04113 Meiosis - yeast;ko04111 Cell cycle - yeast
Smic21763 SmicGene21763	ko00270 Cysteine and methionine metabolism;ko00710 Carbon fixation in photosynthetic organisms;ko00350 Tyrosine metabolism;ko00950 Isoquinoline alkaloid biosynthesis;ko00360 Phenylalanine metabolism;ko00250 Alanine, aspartate and glutamate metabolism;ko00401 Novobiocin biosynthesis;ko00330 Arginine and proline metabolism;ko01061 Biosynthesis of phenylpropanoids;ko00400 Phenylalanine, tyrosine and tryptophan biosynthesis
Smic40638 SmicGene40638	ko04626 Plant-pathogen interaction
Smic7322 SmicGene7322	ko04310 Wnt signaling pathway
Smic28115 SmicGene28115	ko04146 Peroxisome
Smic43694 SmicGene43694	ko05213 Endometrial cancer;ko03320 PPAR signaling pathway;ko04960 Aldosterone-regulated sodium reabsorption;ko05215 Prostate cancer;ko04510 Focal adhesion;ko04150 mTOR signaling pathway;ko05223 Non-small cell lung cancer;ko04910 Insulin signaling pathway
Smic10258 SmicGene10258	ko00053 Ascorbate and aldarate metabolism
Smic17479 SmicGene17479	ko00970 Aminoacyl-tRNA biosynthesis;ko00290 Valine, leucine and isoleucine biosynthesis
Smic11807 SmicGene11807	ko00564 Glycerophospholipid metabolism;ko00903 Limonene and pinene degradation;ko00642 Ethylbenzene degradation;ko00632 Benzoate degradation via CoA ligation;ko00624 1- and 2-Methylnaphthalene degradation;ko00350 Tyrosine metabolism;ko00360 Phenylalanine metabolism
Smic2351 SmicGene2351	ko03040 Spliceosome
Smic31897 SmicGene31897	ko00270 Cysteine and methionine metabolism;ko00450 Selenoamino acid metabolism;ko01070 Biosynthesis of plant hormones
Smic32702 SmicGene32702	ko04626 Plant-pathogen interaction
Smic17870 SmicGene17870	ko04115 p53 signaling pathway;ko04110 Cell cycle;ko04111 Cell cycle - yeast
Smic2360 SmicGene2360	ko04142 Lysosome
Smic29687 SmicGene29687	ko02010 ABC transporters;ko04142 Lysosome
Smic29219 SmicGene29219	ko00440 Phosphonate and phosphinate metabolism
Smic36996 SmicGene36996	ko04626 Plant-pathogen interaction
Smic25965 SmicGene25965	ko03010 Ribosome
Smic7281 SmicGene7281	ko03018 RNA degradation
Smic41174 SmicGene41174	ko00970 Aminoacyl-tRNA biosynthesis
Smic22549 SmicGene22549	ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko00710 Carbon fixation in photosynthetic organisms;ko01070 Biosynthesis of plant hormones;ko00020 Citrate cycle (TCA cycle);ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko01061 Biosynthesis of phenylpropanoids;ko00720 Reductive carboxylate cycle (CO2 fixation);ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko00620 Pyruvate metabolism;ko01062 Biosynthesis of terpenoids and steroids;ko00630 Glyoxylate and dicarboxylate metabolism;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
Smic16896 SmicGene16896	ko03010 Ribosome
Smic32273 SmicGene32273	ko00061 Fatty acid biosynthesis
Smic32838 SmicGene32838	ko00643 Styrene degradation;ko00620 Pyruvate metabolism;ko00640 Propanoate metabolism
Smic32225 SmicGene32225	ko04120 Ubiquitin mediated proteolysis
Smic7792 SmicGene7792	ko00471 D-Glutamine and D-glutamate metabolism
Smic6050 SmicGene6050	ko04670 Leukocyte transendothelial migration
Smic27761 SmicGene27761	ko00051 Fructose and mannose metabolism;ko00740 Riboflavin metabolism;ko00730 Thiamine metabolism
Smic511 SmicGene511	ko00563 Glycosylphosphatidylinositol(GPI)-anchor biosynthesis
Smic26045 SmicGene26045	ko04146 Peroxisome
Smic23464 SmicGene23464	ko04130 SNARE interactions in vesicular transport
Smic32585 SmicGene32585	ko00830 Retinol metabolism;ko00500 Starch and sucrose metabolism;ko00983 Drug metabolism - other enzymes;ko00053 Ascorbate and aldarate metabolism;ko00040 Pentose and glucuronate interconversions;ko00860 Porphyrin and chlorophyll metabolism;ko00980 Metabolism of xenobiotics by cytochrome P450;ko00982 Drug metabolism - cytochrome P450;ko00140 Steroid hormone biosynthesis
Smic44897 SmicGene44897	ko03410 Base excision repair;ko03450 Non-homologous end-joining
Smic42132 SmicGene42132	ko00903 Limonene and pinene degradation;ko00632 Benzoate degradation via CoA ligation;ko00624 1- and 2-Methylnaphthalene degradation;ko00362 Benzoate degradation via hydroxylation;ko00650 Butanoate metabolism
Smic20022 SmicGene20022	ko00920 Sulfur metabolism
Smic39985 SmicGene39985	ko04612 Antigen processing and presentation;ko04142 Lysosome
Smic2120 SmicGene2120	ko00561 Glycerolipid metabolism
Smic8697 SmicGene8697	ko05010 Alzheimer's disease
Smic27516 SmicGene27516	ko00450 Selenoamino acid metabolism;ko00730 Thiamine metabolism
Smic7724 SmicGene7724	ko00970 Aminoacyl-tRNA biosynthesis
Smic35255 SmicGene35255	ko00980 Metabolism of xenobiotics by cytochrome P450
Smic36805 SmicGene36805	ko00500 Starch and sucrose metabolism;ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01070 Biosynthesis of plant hormones;ko00521 Streptomycin biosynthesis;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko00010 Glycolysis / Gluconeogenesis;ko01061 Biosynthesis of phenylpropanoids;ko00052 Galactose metabolism;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide;ko00520 Amino sugar and nucleotide sugar metabolism
Smic3454 SmicGene3454	ko00230 Purine metabolism
Smic9185 SmicGene9185	ko00760 Nicotinate and nicotinamide metabolism
Smic26974 SmicGene26974	ko00130 Ubiquinone and other terpenoid-quinone biosynthesis
Smic7460 SmicGene7460	ko00520 Amino sugar and nucleotide sugar metabolism
Smic40769 SmicGene40769	ko05020 Prion diseases;ko05322 Systemic lupus erythematosus;ko04610 Complement and coagulation cascades
Smic13891 SmicGene13891	ko03018 RNA degradation
Smic36124 SmicGene36124	ko00051 Fructose and mannose metabolism
Smic7741 SmicGene7741	ko00260 Glycine, serine and threonine metabolism
Smic13953 SmicGene13953	ko04722 Neurotrophin signaling pathway
Smic17025 SmicGene17025	ko04146 Peroxisome;ko04920 Adipocytokine signaling pathway;ko03320 PPAR signaling pathway;ko00071 Fatty acid metabolism
Smic23525 SmicGene23525	ko04722 Neurotrophin signaling pathway
Smic37400 SmicGene37400	ko00860 Porphyrin and chlorophyll metabolism
Smic39127 SmicGene39127	ko00564 Glycerophospholipid metabolism
Smic31946 SmicGene31946	ko04621 NOD-like receptor signaling pathway;ko05200 Pathways in cancer;ko04612 Antigen processing and presentation;ko05215 Prostate cancer;ko04914 Progesterone-mediated oocyte maturation;ko04626 Plant-pathogen interaction
Smic27222 SmicGene27222	ko00510 N-Glycan biosynthesis
Smic6691 SmicGene6691	ko00512 O-Glycan biosynthesis
Smic33512 SmicGene33512	ko00190 Oxidative phosphorylation;ko00860 Porphyrin and chlorophyll metabolism
Smic31802 SmicGene31802	ko04142 Lysosome
Smic9859 SmicGene9859	ko00051 Fructose and mannose metabolism;ko00363 Bisphenol A degradation;ko00625 Tetrachloroethene degradation;ko00591 Linoleic acid metabolism;ko00650 Butanoate metabolism
Smic16430 SmicGene16430	ko00362 Benzoate degradation via hydroxylation
Smic29319 SmicGene29319	ko00510 N-Glycan biosynthesis
Smic38515 SmicGene38515	ko05200 Pathways in cancer;ko03430 Mismatch repair;ko05213 Endometrial cancer;ko05210 Colorectal cancer
Smic39945 SmicGene39945	ko04260 Cardiac muscle contraction;ko04960 Aldosterone-regulated sodium reabsorption
Smic36188 SmicGene36188	ko00020 Citrate cycle (TCA cycle);ko00010 Glycolysis / Gluconeogenesis;ko01061 Biosynthesis of phenylpropanoids;ko00290 Valine, leucine and isoleucine biosynthesis;ko00620 Pyruvate metabolism;ko00650 Butanoate metabolism
Smic247 SmicGene247	ko05414 Dilated cardiomyopathy;ko05410 Hypertrophic cardiomyopathy (HCM)
Smic35695 SmicGene35695	ko04070 Phosphatidylinositol signaling system;ko00562 Inositol phosphate metabolism
Smic7202 SmicGene7202	ko00281 Geraniol degradation;ko00624 1- and 2-Methylnaphthalene degradation
Smic29530 SmicGene29530	ko02010 ABC transporters
Smic36506 SmicGene36506	ko05410 Hypertrophic cardiomyopathy (HCM);ko04810 Regulation of actin cytoskeleton;ko05416 Viral myocarditis;ko04670 Leukocyte transendothelial migration;ko05412 Arrhythmogenic right ventricular cardiomyopathy (ARVC);ko04510 Focal adhesion;ko05414 Dilated cardiomyopathy;ko04530 Tight junction;ko05130 Pathogenic Escherichia coli infection;ko04520 Adherens junction;ko05110 Vibrio cholerae infection
Smic26552 SmicGene26552	ko00020 Citrate cycle (TCA cycle);ko00010 Glycolysis / Gluconeogenesis;ko00710 Carbon fixation in photosynthetic organisms;ko00620 Pyruvate metabolism
Smic12367 SmicGene12367	ko00240 Pyrimidine metabolism
Smic1897 SmicGene1897	ko04120 Ubiquitin mediated proteolysis
Smic7980 SmicGene7980	ko00364 Fluorobenzoate degradation;ko00361 gamma-Hexachlorocyclohexane degradation;ko00627 1,4-Dichlorobenzene degradation
