AIPGENE15416	ko00310 Lysine degradation;ko00930 Caprolactam degradation;ko00071 Fatty acid metabolism;ko00903 Limonene and pinene degradation;ko00280 Valine, leucine and isoleucine degradation;ko00380 Tryptophan metabolism;ko00062 Fatty acid elongation in mitochondria;ko00632 Benzoate degradation via CoA ligation;ko00410 beta-Alanine metabolism;ko00640 Propanoate metabolism;ko00650 Butanoate metabolism
AIPGENE28127	ko04144 Endocytosis
AIPGENE12524	ko04142 Lysosome
AIPGENE25993	ko04610 Complement and coagulation cascades
AIPGENE16279	ko04080 Neuroactive ligand-receptor interaction
AIPGENE21234	ko00330 Arginine and proline metabolism
AIPGENE3971	ko00230 Purine metabolism;ko04113 Meiosis - yeast
AIPGENE20370	ko03022 Basal transcription factors;ko05016 Huntington's disease
AIPGENE4146	ko04270 Vascular smooth muscle contraction;ko04510 Focal adhesion;ko04810 Regulation of actin cytoskeleton;ko04720 Long-term potentiation
AIPGENE2349	ko04670 Leukocyte transendothelial migration
AIPGENE19486	ko00340 Histidine metabolism
AIPGENE4826	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE11709	ko04270 Vascular smooth muscle contraction
AIPGENE25148	ko04520 Adherens junction
AIPGENE26575	ko04350 TGF-beta signaling pathway
AIPGENE24198	ko04020 Calcium signaling pathway
AIPGENE27987	ko05200 Pathways in cancer;ko05220 Chronic myeloid leukemia;ko04010 MAPK signaling pathway
AIPGENE1628	ko00970 Aminoacyl-tRNA biosynthesis;ko00290 Valine, leucine and isoleucine biosynthesis
AIPGENE18755	ko04610 Complement and coagulation cascades
AIPGENE5944	ko04330 Notch signaling pathway
AIPGENE22964	ko05216 Thyroid cancer;ko05200 Pathways in cancer;ko04920 Adipocytokine signaling pathway;ko05222 Small cell lung cancer;ko03320 PPAR signaling pathway;ko05223 Non-small cell lung cancer
AIPGENE28608	ko04144 Endocytosis
AIPGENE27137	ko04144 Endocytosis
AIPGENE10002	ko04013 MAPK signaling pathway - fly;ko04320 Dorso-ventral axis formation
AIPGENE14065	ko04144 Endocytosis
AIPGENE24762	ko00561 Glycerolipid metabolism
AIPGENE15263	ko00623 2,4-Dichlorobenzoate degradation;ko00960 Tropane, piperidine and pyridine alkaloid biosynthesis
AIPGENE26126	ko05200 Pathways in cancer;ko04810 Regulation of actin cytoskeleton;ko05218 Melanoma;ko04010 MAPK signaling pathway
AIPGENE16548	ko00140 Steroid hormone biosynthesis
AIPGENE10972	ko00500 Starch and sucrose metabolism;ko00052 Galactose metabolism
AIPGENE25714	ko00604 Glycosphingolipid biosynthesis - ganglio series;ko00531 Glycosaminoglycan degradation;ko00511 Other glycan degradation;ko04142 Lysosome;ko00603 Glycosphingolipid biosynthesis - globo series;ko00520 Amino sugar and nucleotide sugar metabolism
AIPGENE4389	ko00230 Purine metabolism;ko00480 Glutathione metabolism;ko00240 Pyrimidine metabolism
AIPGENE12592	ko04144 Endocytosis
AIPGENE1572	ko04530 Tight junction
AIPGENE7534	ko05414 Dilated cardiomyopathy;ko05410 Hypertrophic cardiomyopathy (HCM);ko05416 Viral myocarditis;ko05412 Arrhythmogenic right ventricular cardiomyopathy (ARVC)
AIPGENE19814	ko04340 Hedgehog signaling pathway;ko04912 GnRH signaling pathway;ko04020 Calcium signaling pathway;ko04742 Taste transduction;ko04540 Gap junction;ko04270 Vascular smooth muscle contraction;ko04114 Oocyte meiosis;ko05020 Prion diseases;ko04914 Progesterone-mediated oocyte maturation;ko04720 Long-term potentiation;ko04740 Olfactory transduction;ko04916 Melanogenesis;ko04113 Meiosis - yeast;ko04062 Chemokine signaling pathway;ko05414 Dilated cardiomyopathy;ko05110 Vibrio cholerae infection;ko04310 Wnt signaling pathway;ko04910 Insulin signaling pathway;ko04010 MAPK signaling pathway;ko04210 Apoptosis
AIPGENE23788	ko04666 Fc gamma R-mediated phagocytosis
AIPGENE18791	ko05200 Pathways in cancer;ko05211 Renal cell carcinoma;ko04120 Ubiquitin mediated proteolysis
AIPGENE24638	ko00590 Arachidonic acid metabolism;ko00450 Selenoamino acid metabolism;ko00430 Taurine and hypotaurine metabolism;ko00480 Glutathione metabolism;ko00460 Cyanoamino acid metabolism
AIPGENE28370	ko00330 Arginine and proline metabolism;ko00480 Glutathione metabolism;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid
AIPGENE26212	ko00450 Selenoamino acid metabolism;ko00730 Thiamine metabolism
AIPGENE29212	ko00062 Fatty acid elongation in mitochondria;ko00280 Valine, leucine and isoleucine degradation;ko00362 Benzoate degradation via hydroxylation;ko00071 Fatty acid metabolism
AIPGENE16100	ko04144 Endocytosis
AIPGENE14278	ko00590 Arachidonic acid metabolism
AIPGENE25276	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE9437	ko04666 Fc gamma R-mediated phagocytosis
AIPGENE451	ko00140 Steroid hormone biosynthesis
AIPGENE2085	ko00563 Glycosylphosphatidylinositol(GPI)-anchor biosynthesis
AIPGENE27902	ko03040 Spliceosome
AIPGENE322	ko04510 Focal adhesion;ko04060 Cytokine-cytokine receptor interaction;ko04370 VEGF signaling pathway;ko04144 Endocytosis
AIPGENE1921	ko04514 Cell adhesion molecules (CAMs);ko04670 Leukocyte transendothelial migration
AIPGENE17707	ko04350 TGF-beta signaling pathway
AIPGENE14680	ko05016 Huntington's disease
AIPGENE26997	ko03040 Spliceosome
AIPGENE18410	ko04810 Regulation of actin cytoskeleton
AIPGENE22712	ko00310 Lysine degradation;ko00900 Terpenoid backbone biosynthesis;ko00071 Fatty acid metabolism;ko02020 Two-component system;ko00280 Valine, leucine and isoleucine degradation;ko00380 Tryptophan metabolism;ko00072 Synthesis and degradation of ketone bodies;ko00632 Benzoate degradation via CoA ligation;ko00620 Pyruvate metabolism;ko00640 Propanoate metabolism;ko00650 Butanoate metabolism
AIPGENE7711	ko04144 Endocytosis
AIPGENE18833	ko00140 Steroid hormone biosynthesis
AIPGENE4313	ko04910 Insulin signaling pathway
AIPGENE25931	ko04914 Progesterone-mediated oocyte maturation;ko04110 Cell cycle;ko04111 Cell cycle - yeast;ko04120 Ubiquitin mediated proteolysis
AIPGENE27239	ko02010 ABC transporters
AIPGENE20639	ko04730 Long-term depression;ko04020 Calcium signaling pathway;ko04742 Taste transduction;ko04930 Type II diabetes mellitus;ko04010 MAPK signaling pathway
AIPGENE24179	ko00260 Glycine, serine and threonine metabolism;ko00410 beta-Alanine metabolism;ko00350 Tyrosine metabolism;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko00950 Isoquinoline alkaloid biosynthesis;ko00960 Tropane, piperidine and pyridine alkaloid biosynthesis;ko00360 Phenylalanine metabolism
AIPGENE9532	ko04142 Lysosome
AIPGENE22093	ko04510 Focal adhesion;ko04060 Cytokine-cytokine receptor interaction;ko04370 VEGF signaling pathway;ko04144 Endocytosis
AIPGENE12156	ko00564 Glycerophospholipid metabolism;ko00565 Ether lipid metabolism;ko00561 Glycerolipid metabolism
AIPGENE19929	ko04512 ECM-receptor interaction
AIPGENE18432	ko04310 Wnt signaling pathway
AIPGENE16728	ko00531 Glycosaminoglycan degradation
AIPGENE17673	ko05010 Alzheimer's disease;ko00190 Oxidative phosphorylation;ko05016 Huntington's disease;ko05012 Parkinson's disease
AIPGENE23326	ko00510 N-Glycan biosynthesis
AIPGENE10526	ko04114 Oocyte meiosis;ko04110 Cell cycle;ko04113 Meiosis - yeast;ko04111 Cell cycle - yeast;ko04120 Ubiquitin mediated proteolysis
AIPGENE24310	ko00970 Aminoacyl-tRNA biosynthesis
AIPGENE5171	ko04080 Neuroactive ligand-receptor interaction
AIPGENE26155	ko04612 Antigen processing and presentation;ko04142 Lysosome
AIPGENE10481	ko04270 Vascular smooth muscle contraction;ko04360 Axon guidance
AIPGENE26610	ko04142 Lysosome
AIPGENE13251	ko00520 Amino sugar and nucleotide sugar metabolism
AIPGENE9803	ko04810 Regulation of actin cytoskeleton
AIPGENE16426	ko03440 Homologous recombination
AIPGENE11665	ko00270 Cysteine and methionine metabolism
AIPGENE7314	ko04146 Peroxisome;ko04920 Adipocytokine signaling pathway;ko03320 PPAR signaling pathway;ko00071 Fatty acid metabolism
AIPGENE6744	ko04144 Endocytosis
AIPGENE24546	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism
AIPGENE7896	ko03018 RNA degradation
AIPGENE4057	ko00590 Arachidonic acid metabolism
AIPGENE14132	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism;ko03020 RNA polymerase
AIPGENE17218	ko04610 Complement and coagulation cascades
AIPGENE3800	ko00400 Phenylalanine, tyrosine and tryptophan biosynthesis;ko00360 Phenylalanine metabolism
AIPGENE12186	ko00982 Drug metabolism - cytochrome P450
AIPGENE22531	ko04060 Cytokine-cytokine receptor interaction;ko04650 Natural killer cell mediated cytotoxicity;ko04210 Apoptosis
AIPGENE3829	ko03050 Proteasome
AIPGENE21567	ko02020 Two-component system
AIPGENE24851	ko05010 Alzheimer's disease
AIPGENE835	ko00230 Purine metabolism;ko04912 GnRH signaling pathway;ko04062 Chemokine signaling pathway;ko04916 Melanogenesis;ko04020 Calcium signaling pathway;ko04540 Gap junction;ko04270 Vascular smooth muscle contraction;ko04114 Oocyte meiosis;ko05414 Dilated cardiomyopathy;ko04914 Progesterone-mediated oocyte maturation;ko04740 Olfactory transduction;ko05110 Vibrio cholerae infection
AIPGENE7220	ko04360 Axon guidance
AIPGENE26367	ko04110 Cell cycle;ko05212 Pancreatic cancer;ko05200 Pathways in cancer;ko05220 Chronic myeloid leukemia;ko05210 Colorectal cancer;ko04350 TGF-beta signaling pathway;ko04520 Adherens junction;ko04310 Wnt signaling pathway
AIPGENE28928	ko00564 Glycerophospholipid metabolism
AIPGENE14100	ko04350 TGF-beta signaling pathway
AIPGENE14343	ko04130 SNARE interactions in vesicular transport
AIPGENE14471	ko04011 MAPK signaling pathway - yeast
AIPGENE11874	ko03040 Spliceosome
AIPGENE10183	ko05200 Pathways in cancer;ko04920 Adipocytokine signaling pathway;ko05222 Small cell lung cancer;ko04622 RIG-I-like receptor signaling pathway;ko04210 Apoptosis;ko04010 MAPK signaling pathway
AIPGENE5114	ko04144 Endocytosis
AIPGENE2901	ko00910 Nitrogen metabolism
AIPGENE996	ko04010 MAPK signaling pathway
AIPGENE2110	ko00520 Amino sugar and nucleotide sugar metabolism
AIPGENE5674	ko04810 Regulation of actin cytoskeleton;ko04666 Fc gamma R-mediated phagocytosis
AIPGENE6002	ko04722 Neurotrophin signaling pathway;ko05014 Amyotrophic lateral sclerosis (ALS);ko04010 MAPK signaling pathway
AIPGENE20761	ko00270 Cysteine and methionine metabolism;ko00260 Glycine, serine and threonine metabolism
AIPGENE23406	ko05215 Prostate cancer;ko04916 Melanogenesis;ko05016 Huntington's disease
AIPGENE374	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE7833	ko00380 Tryptophan metabolism;ko00330 Arginine and proline metabolism;ko00260 Glycine, serine and threonine metabolism;ko00982 Drug metabolism - cytochrome P450;ko00350 Tyrosine metabolism;ko00340 Histidine metabolism;ko00950 Isoquinoline alkaloid biosynthesis;ko00360 Phenylalanine metabolism
AIPGENE21459	ko00380 Tryptophan metabolism;ko04146 Peroxisome;ko05014 Amyotrophic lateral sclerosis (ALS);ko00680 Methane metabolism
AIPGENE12134	ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01070 Biosynthesis of plant hormones;ko00020 Citrate cycle (TCA cycle);ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko00010 Glycolysis / Gluconeogenesis;ko01061 Biosynthesis of phenylpropanoids;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko00620 Pyruvate metabolism;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
AIPGENE18936	ko00040 Pentose and glucuronate interconversions
AIPGENE23747	ko04070 Phosphatidylinositol signaling system;ko04810 Regulation of actin cytoskeleton;ko04144 Endocytosis;ko04666 Fc gamma R-mediated phagocytosis;ko00562 Inositol phosphate metabolism
AIPGENE8627	ko00400 Phenylalanine, tyrosine and tryptophan biosynthesis;ko00360 Phenylalanine metabolism
AIPGENE10808	ko04144 Endocytosis
AIPGENE12351	ko04512 ECM-receptor interaction;ko04510 Focal adhesion;ko04350 TGF-beta signaling pathway
AIPGENE8757	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism;ko04623 Cytosolic DNA-sensing pathway;ko03020 RNA polymerase
AIPGENE8261	ko00480 Glutathione metabolism;ko04640 Hematopoietic cell lineage;ko04614 Renin-angiotensin system
AIPGENE29169	ko03040 Spliceosome
AIPGENE4702	ko04080 Neuroactive ligand-receptor interaction;ko04020 Calcium signaling pathway;ko04540 Gap junction
AIPGENE3095	ko00830 Retinol metabolism
AIPGENE28106	ko04144 Endocytosis
AIPGENE18534	ko04512 ECM-receptor interaction;ko04510 Focal adhesion
AIPGENE14840	ko00250 Alanine, aspartate and glutamate metabolism;ko00710 Carbon fixation in photosynthetic organisms;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid
AIPGENE13930	ko04060 Cytokine-cytokine receptor interaction
AIPGENE16823	ko04360 Axon guidance
AIPGENE13064	ko00620 Pyruvate metabolism;ko00630 Glyoxylate and dicarboxylate metabolism
AIPGENE9051	ko04330 Notch signaling pathway
AIPGENE3371	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE24665	ko00564 Glycerophospholipid metabolism;ko00903 Limonene and pinene degradation;ko00642 Ethylbenzene degradation;ko00632 Benzoate degradation via CoA ligation;ko00624 1- and 2-Methylnaphthalene degradation;ko00350 Tyrosine metabolism;ko00360 Phenylalanine metabolism
AIPGENE16329	ko03440 Homologous recombination
AIPGENE16721	ko04810 Regulation of actin cytoskeleton
AIPGENE11441	ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01070 Biosynthesis of plant hormones;ko00020 Citrate cycle (TCA cycle);ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko01061 Biosynthesis of phenylpropanoids;ko00720 Reductive carboxylate cycle (CO2 fixation);ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko01062 Biosynthesis of terpenoids and steroids;ko00630 Glyoxylate and dicarboxylate metabolism;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
AIPGENE23028	ko04115 p53 signaling pathway
AIPGENE20180	ko04144 Endocytosis
AIPGENE10455	ko04270 Vascular smooth muscle contraction;ko04360 Axon guidance
AIPGENE18401	ko04120 Ubiquitin mediated proteolysis
AIPGENE5797	ko04114 Oocyte meiosis;ko04914 Progesterone-mediated oocyte maturation;ko04110 Cell cycle;ko04113 Meiosis - yeast;ko04111 Cell cycle - yeast;ko04120 Ubiquitin mediated proteolysis
AIPGENE28021	ko03010 Ribosome
AIPGENE22132	ko04320 Dorso-ventral axis formation;ko04330 Notch signaling pathway
AIPGENE26148	ko04070 Phosphatidylinositol signaling system;ko00562 Inositol phosphate metabolism
AIPGENE17270	ko04621 NOD-like receptor signaling pathway;ko04722 Neurotrophin signaling pathway;ko04622 RIG-I-like receptor signaling pathway;ko04144 Endocytosis;ko05200 Pathways in cancer;ko04620 Toll-like receptor signaling pathway;ko05222 Small cell lung cancer;ko04120 Ubiquitin mediated proteolysis;ko04010 MAPK signaling pathway
AIPGENE13564	ko00330 Arginine and proline metabolism;ko00260 Glycine, serine and threonine metabolism
AIPGENE29068	ko04742 Taste transduction
AIPGENE1055	ko04340 Hedgehog signaling pathway;ko05200 Pathways in cancer;ko05217 Basal cell carcinoma;ko04916 Melanogenesis;ko04310 Wnt signaling pathway
AIPGENE28628	ko00970 Aminoacyl-tRNA biosynthesis
AIPGENE9336	ko00510 N-Glycan biosynthesis
AIPGENE1797	ko05200 Pathways in cancer;ko04810 Regulation of actin cytoskeleton;ko05218 Melanoma;ko04010 MAPK signaling pathway
AIPGENE20007	ko04340 Hedgehog signaling pathway;ko05200 Pathways in cancer;ko05217 Basal cell carcinoma;ko04916 Melanogenesis;ko04310 Wnt signaling pathway
AIPGENE25859	ko04114 Oocyte meiosis;ko04914 Progesterone-mediated oocyte maturation;ko04110 Cell cycle;ko04113 Meiosis - yeast;ko04111 Cell cycle - yeast;ko04120 Ubiquitin mediated proteolysis
AIPGENE24341	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism;ko05016 Huntington's disease;ko03020 RNA polymerase
AIPGENE1942	ko04144 Endocytosis
AIPGENE3858	ko04711 Circadian rhythm - fly;ko04710 Circadian rhythm - mammal
AIPGENE7162	ko00140 Steroid hormone biosynthesis
AIPGENE26215	ko04146 Peroxisome
AIPGENE6070	ko04350 TGF-beta signaling pathway
AIPGENE28767	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE3383	ko04120 Ubiquitin mediated proteolysis
AIPGENE19804	ko04080 Neuroactive ligand-receptor interaction
AIPGENE5417	ko04144 Endocytosis
AIPGENE24191	ko04270 Vascular smooth muscle contraction;ko04360 Axon guidance
AIPGENE13973	ko00830 Retinol metabolism;ko00500 Starch and sucrose metabolism;ko00983 Drug metabolism - other enzymes;ko00053 Ascorbate and aldarate metabolism;ko00040 Pentose and glucuronate interconversions;ko00860 Porphyrin and chlorophyll metabolism;ko00980 Metabolism of xenobiotics by cytochrome P450;ko00982 Drug metabolism - cytochrome P450;ko00140 Steroid hormone biosynthesis
AIPGENE22362	ko04144 Endocytosis
AIPGENE9382	ko05016 Huntington's disease
AIPGENE28798	ko00561 Glycerolipid metabolism
AIPGENE14763	ko04614 Renin-angiotensin system
AIPGENE23253	ko04510 Focal adhesion;ko04060 Cytokine-cytokine receptor interaction;ko04370 VEGF signaling pathway;ko04144 Endocytosis
AIPGENE22548	ko05414 Dilated cardiomyopathy;ko05410 Hypertrophic cardiomyopathy (HCM)
AIPGENE6638	ko00030 Pentose phosphate pathway;ko00230 Purine metabolism;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko01070 Biosynthesis of plant hormones
AIPGENE14020	ko00623 2,4-Dichlorobenzoate degradation;ko00960 Tropane, piperidine and pyridine alkaloid biosynthesis
AIPGENE760	ko00564 Glycerophospholipid metabolism
AIPGENE27565	ko03410 Base excision repair;ko00230 Purine metabolism;ko03030 DNA replication;ko00240 Pyrimidine metabolism;ko03420 Nucleotide excision repair
AIPGENE1561	ko04510 Focal adhesion;ko04060 Cytokine-cytokine receptor interaction;ko04370 VEGF signaling pathway;ko04144 Endocytosis
AIPGENE25332	ko04360 Axon guidance
AIPGENE1340	ko00860 Porphyrin and chlorophyll metabolism
AIPGENE21164	ko03050 Proteasome
AIPGENE6098	ko04270 Vascular smooth muscle contraction
AIPGENE22490	ko04514 Cell adhesion molecules (CAMs)
AIPGENE25044	ko04512 ECM-receptor interaction
AIPGENE1422	ko04914 Progesterone-mediated oocyte maturation;ko04110 Cell cycle;ko04111 Cell cycle - yeast;ko04120 Ubiquitin mediated proteolysis
AIPGENE11821	ko03040 Spliceosome
AIPGENE2173	ko04320 Dorso-ventral axis formation;ko04330 Notch signaling pathway
AIPGENE14693	ko00280 Valine, leucine and isoleucine degradation;ko00562 Inositol phosphate metabolism;ko00640 Propanoate metabolism
AIPGENE27562	ko00330 Arginine and proline metabolism
AIPGENE10300	ko05221 Acute myeloid leukemia
AIPGENE13624	ko04722 Neurotrophin signaling pathway
AIPGENE1977	ko03010 Ribosome
